house_price,rental_agency,city,bedrooms,surface
1650,Prinsen Residence International,Amsterdam,3,60
2100,Amsterdam Wonen,Amsterdam,3,75
999,Alcoco.nl,Almere,1,40
1535,Frisia Makelaars,Den Haag,3,143
1500,JLG Real Estate,Amsterdam,2,51
2750,Van der Borden Vastgoedprofessionals - Huur & Beheer,Heiloo,7,192
2200,Makelaarsassociatie B.V.,Den Haag,5,104
1475,Hoogveste BV,Amstelveen,1,40
955,P&D Housing,Tilburg,1,55
1450,Voorberg Makelaars,Den Haag,4,160
1995,Cirk & Verhoog taxaties & consultancy B.V.,Den Haag,5,135
1500,IM Home Rentals,Utrecht,3,55
1650,BrinkBorgh Makelaardij,Amsterdam,3,60
1050,Keij & Stefels Makelaars en Taxateurs,Amsterdam,1,35
975,Stad en Land Makelaars,Rotterdam,2,55
1750,Marloes Makelaars,Delft,5,118
10000,Broersma Makelaardij,Amsterdam,6,313
1500,HB Housing ,Amsterdam,3,75
1400,Mar. J. Heule,Diemen,2,60
1245,BZ Wonen Huur en Verhuurmakelaars,Haarlem,2,55
1165,Interhouse verhuurmakelaars Haarlem,Haarlem,2,43
1195,NEXT Beheer,Rotterdam,2,80
1850,2ndhome4u,Lelystad,5,148
1550,City Housing Amsterdam,Amsterdam,3,60
1195,Rotterdam Apartments,Rotterdam,3,60
995,Rotterdam Apartments,Rotterdam,2,60
1250,Infinitas Real Estate,Leidschendam,2,81
1800,Domica Leiden,Leiden,2,50
965,Holland2Stay,Utrecht,3,66
1295,Holland2Stay,Utrecht,2,66
965,Holland2Stay,Utrecht,2,68
1450,A1 Executive Estate,Amstelveen,3,50
1000,123Wonen Groningen,Ten Boer,1,48
1350,Koops Makelaardij Amsterdam,Amsterdam,4,90
1400,Koops Makelaardij,Haarlem,2,50
1395,Inter Immo Almere,Almere,3,75
1449,Koops Makelaardij Amstelveen,Amstelveen,2,70
825,Max Property Rentals,Rotterdam,3,53
7500,AmsterHomes,Amsterdam,7,200
1475,Hoogveste BV,Amstelveen,1,40
1550,Mac Housing,Amsterdam,3,78
1895,Koops Makelaardij,Haarlem,5,120
1450,Koops Makelaardij Amsterdam,Amsterdam,3,57
895,Franke & van der Aa Makelaars,Arnhem,4,79
4000,Lighthouse Property Services,Haarlem,5,181
1500,AmsterHomes,Amsterdam,2,40
1090,Tweelwonen.nl Leiden,Leiden,2,57
1200,'t Gooi Estate Rentals,Hilversum,4,74
1300,Brick Vastgoed,Eindhoven,3,90
2950,Estata Makelaars O.G.,Den Haag,7,205
1650,Amsterdam Housing,Amsterdam,2,56
1250,Sonar appartementen,Den Haag,2,70
2750,Vereniging Hendrick de Keyser,Noordwijk,4,210
1395,Rotsvast Groningen,Groningen,3,108
780,NederWoon verhuurmakelaars Arnhem,Arnhem,2,56
1475,+31 Vastgoed,Amsterdam,2,50
2000,The Hague Real Estate Services,Den Haag,5,145
1150,Tweelwonen.nl Rotterdam,Rotterdam,2,58
1150,Tweelwonen.nl Rotterdam,Rotterdam,2,62
1750,Interhouse verhuurmakelaars Amsterdam,Amstelveen,3,80
1445,Interhouse verhuurmakelaars Haarlem,Haarlem,2,66
2250,Relocation Advisers B.V.,Amsterdam,3,94
3300,Ing. Roelfzema Vastgoedadviseurs BV,Amsterdam,5,120
3000,IdealEstate Rental Consultancy,Amsterdam,3,90
1550,ViaDaan,Den Haag,3,104
1250,Vliegenthart Makelaardij,Rotterdam,5,140
1425,Interhouse verhuurmakelaars Sassenheim,Lisse,3,100
875,Stadsmakelaar Rotterdam,Rotterdam,1,30
3250,Rotsvast Eindhoven,Eindhoven,2,135
1100,Dwars Makelaars,Weert,1,70
2000,La Fontaine Makelaardij,Maastricht,5,165
1475,Hoogveste BV,Amstelveen,1,40
1350,Hevesta Bemiddeling,Amsterdam,1,37
1450,Skyreach Stay,Amsterdam,3,90
1100,Regio56 Makelaars & Huisvesting ,Eindhoven,2,70
1350,'t Mauritshuis Makelaars,Wageningen,4,104
2750,IdealEstate Rental Consultancy,Amsterdam,3,90
1500,Urban Homies,Amsterdam,2,53
1850,TVN Real Estate,Rotterdam,3,70
795,Dak Woningbeleggingen,Heerlen,3,66
1050,Kolpa Makelaars B.V.,Rotterdam,3,72
1250,Rotsvast Eindhoven,Veldhoven,2,50
675,Lightcity Housing,Eindhoven,1,18
2500,IdealEstate Rental Consultancy,Amsterdam,3,90
3450,Eurostone real estate,Amsterdam,4,170
1150,Rotsvast Hilversum,Baarn,4,110
975,123Wonen Groningen,Groningen,3,72
2100,Tweelwonen.nl Noordwijk,Amsterdam,3,64
1750,Amsterdam Housing,Amsterdam,3,85
1750,Dutch Housing Centre BV,Amsterdam,3,63
1495,Riva Rentals,Rotterdam,3,92
1195,Rent an Apartment,Rotterdam,3,72
2750,Hoen Vastgoedbeheer ,Amsterdam,5,129
170,K&P Makelaars,Groningen,2,8
1495,Droste De Vries Makelaars,Utrecht,2,60
2150,Interhouse verhuurmakelaars Amsterdam,Amsterdam,3,70
2250,Amsterdam Housing,Amstelveen,5,150
450,Homey Housing,Den Haag,3,12
1150,VGW Housing,Utrecht,2,40
1850,Parker & Williams Real Estate Services,Amsterdam,2,100
1050,Tameling Verhuur,Katwijk,2,47
1050,Stienstra,Tilburg,3,89
1450,Van Engelen Makelaars,Haarlem,2,65
575,OurCampus Amsterdam Diemen,Diemen,1,27
1325,Compass Housing Amsterdam,Amsterdam,3,68
1350,Van der Meulen Makelaars,Groningen,3,105
1575,Covers & Jonker Makelaars BV,Utrecht,3,72
1175,070Wonen,Den Haag,3,55
4600,Dutch Housing Centre BV,Amsterdam,5,140
575,geWOON Makelaardij,Kerkrade,1,44
1650,Urban Homies,Amsterdam,3,70
1050,Riva Rentals,Rotterdam,2,61
1400,HB&F Rental Services,Schiedam,3,85
1399,Mijn Huis Makelaardij,Weesp,3,98
1700,123Wonen West-Brabant,Bergen op Zoom,6,280
1550,NumberXII Exclusive Real Estate,Den Haag,2,65
1475,Renthouse Vastgoed,Amstelveen,3,80
6750,De Graaf & Groot Makelaars,Amsterdam,5,160
1375,Amsterdam Housing,Amsterdam,2,45
1750,Rotsvast Amsterdam,Amsterdam,3,72
1275,Covers & Jonker Makelaars BV,Utrecht,2,41
695,Immovita,Den Haag,1,63
1600,Rotsvast Amsterdam,Amsterdam,2,70
1500,PRO makelaars,Amsterdam,2,40
1095,HousingXL.nl,Maastricht,2,80
1350,Housescout,Rijswijk,4,120
950,Koops Makelaardij,Zandvoort,3,60
690,Machtan vastgoedbeheer,Rotterdam,2,32
1700,TVN Real Estate,Rotterdam,3,90
1100,K&P Makelaars,Groningen,2,40
1500,Renthouse Vastgoed,Hoofddorp,2,100
1695,Wooncompany Den Haag,Den Haag,4,120
1600,ViaDaan,Amsterdam,3,50
1450,IM Home Rentals,Utrecht,3,80
1300,IM Home Rentals,Utrecht,2,45
935,P&D Housing,Tilburg,2,55
1600,Maasstad Woningverhuur,Rotterdam,3,122
2100,IM Home Rentals,Amsterdam,2,70
1250,IM Home Rentals,Utrecht,2,40
1025,IM Home Rentals,Amstelveen,2,30
795,Maasland Relocation,Maastricht,2,40
1995,Riva Rentals,Rotterdam,5,175
650,Reham Makelaars | Taxateurs,Hulst,2,68
1950,Prinsen Residence International,Amstelveen,3,115
1450,Prinsen Residence International,Amsterdam,2,50
1800,Prinsen Residence International,Amsterdam,2,75
1750,Prinsen Residence International,Amsterdam,3,100
4950,Prinsen Residence International,Amsterdam,3,150
1750,Prinsen Residence International,Amsterdam,2,80
2850,Prinsen Residence International,Amsterdam,2,100
1450,Prinsen Residence International,Amsterdam,2,50
1745,Interhouse verhuurmakelaars Haarlem,Haarlem,3,76
1360,Interhouse verhuurmakelaars Den Haag,Rijswijk,4,105
1420,Kimmel & Co. Makelaarskantoor o.g. b.v.,Den Haag,3,76
1295,Rotsvast Eindhoven,Eindhoven,8,150
2000,Barnhoorn Vermeer Makelaars,Badhoevedorp,4,100
1975,Forte Makelaars,Amsterdam,4,109
1750,JLG Real Estate,Amsterdam,4,55
1400,Ter Haar Makelaars B.V.,Amsterdam,2,58
2000,Finsens Makelaardij,Amsterdam,4,90
1375,Makelaarsassociatie B.V.,Den Haag,3,89
2950,Kappelle Onroerend Goed Laren,Laren,3,139
1100,Mar. J. Heule,Amsterdam,2,32
1350,HB Housing ,Amsterdam,2,32
1450,TVN Real Estate,Hoofddorp,3,80
1250,Rotterdam Apartments,Rotterdam,3,95
1050,Rotterdam Apartments,Rotterdam,4,74
1550,Mac Housing,Amsterdam,3,78
1325,Compass Housing Amsterdam,Amsterdam,3,68
915,Rotterdam Apartments,Rotterdam,2,35
1995,Rotterdam Apartments,Rotterdam,4,135
675,J.T.M.D. vastgoed beheer B.V.,Amsterdam,1,12
2000,Het Hoofse Huis,Maastricht,6,120
950,BenHousing,Rotterdam,2,50
2750,City Homes,Amsterdam,3,105
2450,RE/MAX Pro,Amsterdam,5,168
737,VerhuurPro Almelo,Almelo,2,60
2495,HousingNet,Amsterdam,3,110
995,Tweelwonen.nl Noordwijk,Noordwijk,2,42
1075,LW23,Alkmaar,2,60
975,LW23,Alkmaar,2,43
975,LW23,Alkmaar,2,43
1800,Interhouse verhuurmakelaars Amsterdam,Amsterdam,2,75
1295,Stoit Groep,Boxtel,3,108
540,RTZN Makelaardij,Maastricht,1,30
975,Rent an Apartment,Den Haag,2,65
1300,Xpat Xpert,Leiden,2,70
925,Huurstek,Arnhem,3,70
1300,Huisportaal.nl,Leiderdorp,4,93
1950,Huisportaal.nl,Utrecht,4,108
1077,Tweelwonen.nl Rotterdam,Hoogvliet Rotterdam,3,73
1100,Tweelwonen.nl Noordwijk,Noordwijk,2,42
1300,Find your room,Amsterdam,1,35
1300,Find your room,Amsterdam,1,26
760,'t Mauritshuis Makelaars,Oosterbeek,3,60
950,De Bloois Vastgoed,Den Haag,3,57
1350,HousingNet,Amsterdam,3,92
1495,Tweelwonen.nl Rotterdam,Rotterdam,3,75
400,BM Vastgoed,Arnhem,1,13
985,OurDomain Amsterdam Diemen,Diemen,2,47
1325,Compass Housing Amsterdam,Amsterdam,3,68
675,Lightcity Housing,Eindhoven,1,19
3250,Jimble,Amsterdam,4,134
995,'t Mauritshuis Makelaars,Bennekom,5,100
1550,Rotsvast Breda,Breda,3,80
1195,A&N Vastgoed,Den Haag,1,65
1495,LIV Residential,Amsterdam,3,74
1300,Flevopand,Zeewolde,3,129
1335,Rotsvast Utrecht,Utrecht,3,50
1245,Portsville,Rotterdam,2,85
1295,Nieuwdorp Makelaardij,Zaltbommel,4,127
1350,Portsville,Rotterdam,3,75
2100,Koops Makelaardij Amsterdam,Amsterdam,4,110
1425,VERRA Real Estate Rotterdam,Rotterdam,3,58
1499,City Housing Amsterdam,Amsterdam,3,55
260,BVwonen,Tilburg,2,15
1400,Loftly,Rotterdam,3,147
1090,STU-makelaardij B.V.,Eindhoven,3,61
1195,HouseHunting Den Bosch,Den Bosch,3,84
2750,Parker & Williams Real Estate Services,Amsterdam,3,120
1550,Amstel Housing Amsterdam,Amsterdam,2,60
2200,Brick Vastgoed,Eindhoven,5,219
1950,Heeren Makelaars B.V.,Amsterdam,3,110
1750,Expathousing.com (Amsterdam) ,Amsterdam,3,70
1250,Rotsvast Middelburg,Terneuzen,3,76
1750,Haagen & Partners,Amsterdam,2,100
980,De Regenbogen Beheer,Den Haag,2,30
1325,De Regenbogen Beheer,Den Haag,2,65
1850,Asunaro Holland Interplan,Amsterdam,3,52
2400,Wobeco Housing Agency,Den Haag,3,115
1650,RE/MAX Totaal Makelaars,Rotterdam,2,110
1295,VHPN,Rotterdam,3,80
1395,Q Makelaars,Den Haag,2,72
1850,Renthouse Vastgoed,Amstelveen,3,101
445,Rotsvast Tilburg,Tilburg,1,23
859,Niya Vastgoed Beheer BV,Rotterdam,3,37
639,The Real Estate Company,Rotterdam,1,8
2000,The Hague Real Estate Services,Den Haag,4,140
1800,G&D&Y Housing,Amsterdam,3,65
1650,Riva Rentals,Rotterdam,2,59
321,BM Vastgoed,Arnhem,1,9
321,BM Vastgoed,Arnhem,1,12
446,BM Vastgoed,Arnhem,1,16
571,BM Vastgoed,Arnhem,1,26
995,KK Amsterdam,Amsterdam,2,41
950,Brick Vastgoed,Eindhoven,2,65
2200,Amstel Housing,Amstelveen,5,140
2850,Estata Makelaars O.G.,Den Haag,5,146
1200,Huren in Twente,Enschede,4,110
1400,Tweelwonen.nl Noordwijk,Noordwijk,3,84
600,MDG Makelaars,Eindhoven,1,14
1750,HPS Rentals,Amsterdam,3,110
1500,Interhouse verhuurmakelaars Amsterdam,Amsterdam,3,52
1650,First Class Housing,Amstelveen,4,87
1500,First Class Housing,Amsterdam,2,70
1750,Dutch Housing Centre BV,Amsterdam,4,76
1350,123Wonen Amsterdam,Amsterdam,2,45
2500,The Hague Real Estate Services,Den Haag,8,194
1130,Estata Makelaars O.G.,Den Haag,3,65
1200,Oost West Makelaars & Consultancy,Den Haag,3,70
1300,Interhouse verhuurmakelaars Hilversum & Almere,Hilversum,3,100
1950,Van der Schaaf & Kooijmans NVM Makelaars ,Santpoort-Zuid,3,85
1250,Koops Makelaardij Leiden,Voorschoten,2,60
1350,Hevesta Bemiddeling,Amsterdam,1,37
1168,Q Makelaars,Den Haag,1,59
1850,2ndhome4u,Lelystad,5,120
990,Lightcity Housing,Eindhoven,1,47
1395,Lutz Real Estate,Voorburg,4,88
1500,Stoit Groep,Veldhoven,3,95
1287,De Bloois Vastgoed,Delft,4,70
1650,The Rental Agency Amsterdam,Amsterdam,2,50
1150,UVM,Nijmegen,2,119
1025,Regiis BV,Eindhoven,3,60
1500,Amsterdam Housing,Amsterdam,3,94
1675,Rotsvast Amstelveen,Amstelveen,3,80
1425,De Huisadviseur Tilburg,Breda,3,78
1500,Sonar appartementen,Den Haag,2,80
3350,Amsterdamse Maatschappij,Amsterdam,6,156
1650,Renthouse Vastgoed,Amstelveen,3,87
1250,ViaDaan,Purmerend,3,64
3250,JM verhuur,Voorschoten,4,100
950,Nationaal Grondbezit,Rotterdam,2,71
575,ViaDaan,IJmuiden,1,22
1750,Listings,Amsterdam,2,55
1095,Prohousing,Maastricht,2,95
2450,Amstel Property Agency,Aalsmeer,6,150
1750,Plink Garantiemakelaars,Den Haag,4,101
995,Plink Garantiemakelaars,Voorburg,3,75
1350,JLG Real Estate,Amsterdam,2,40
1350,JLG Real Estate,Amsterdam,2,50
1450,JLG Real Estate,Amsterdam,2,45
1350,JLG Real Estate,Amsterdam,2,52
1450,Amstel Makelaardij o.g.,Amsterdam,3,81
950,HouseHunting 't Gooi,'s-Graveland,1,50
1295,123Wonen het Gooi,Hilversum,5,115
1168,Q Makelaars,Den Haag,1,59
1600,Maasstad Woningverhuur,Rotterdam,3,122
1485,123Wonen West-Brabant,Etten-Leur,4,95
1465,Viëtor Beheer,Amstelveen,3,82
525,iRooms and Houses,Rotterdam,1,15
1350,First Class Housing,Amstelveen,2,49
1680,Dutch Renting,Amsterdam,3,120
1795,CMT Real Estate,Den Haag,3,89
1095,K&P Makelaars,Groningen,3,55
1020,K&P Makelaars,Groningen,3,55
1095,K&P Makelaars,Groningen,3,55
1350,123Wonen Drenthe,Havelte,3,184
675,RTZN Makelaardij,Maastricht,1,33
1495,Stoit Groep,Eindhoven,5,152
2000,Inter Immo Amsterdam,Amstelveen,4,133
1545,Tweelwonen.nl Leiden,Amsterdam,3,129
850,Max Property Rentals,Rozenburg,3,63
1245,Max Property Rentals,Rotterdam,3,90
730,Vesting Vastgoed,Den Haag,1,27
2600,Inter Immo Almere,Almere,4,200
1150,HertogWonen,Den Bosch,2,64
1250,HertogWonen,Den Bosch,2,70
970,HertogWonen,Den Bosch,2,55
765,Rent an Apartment,Vlaardingen,2,42
1595,Portsville,Rotterdam,3,80
2000,Dutch Renting,Amsterdam,3,78
1495,Portsville,Rotterdam,4,85
1200,Kolpa Makelaars B.V.,Rotterdam,2,58
340,BM Vastgoed,Arnhem,1,10
1495,Huizenbalie.nl,Amstelveen,3,42
996,123Wonen Leiden,Warmond,4,70
2200,Van Huis Uit Makelaars,Amsterdam,3,75
2100,The Perfect House,Amsterdam,3,86
985,OurDomain Amsterdam Diemen,Diemen,2,47
1395,123Wonen Breda,Breda,4,123
950,VERRA Real Estate,Den Haag,2,50
895,070Wonen,Den Haag,2,33
800,Expolease-wonen,Den Haag,1,50
475,NederWoon verhuurmakelaars Deventer,Brummen,3,30
400,BBVastgoedbeheer,Enschede,1,15
1250,Danka Consultancy,Dordrecht,4,75
1295,Star Housing,Maastricht,2,90
1495,123Wonen Groningen,Groningen,4,130
1195,HouseHunting Zwolle Apeldoorn,Zwolle,1,75
1195,HouseHunting Zwolle Apeldoorn,Zwolle,1,65
1800,GOETH Vastgoed,Eindhoven,3,90
1150,Sonar appartementen,Den Haag,1,45
1125,Woonzeker Rentals,Den Haag,1,75
1250,Riva Rentals,Rotterdam,1,57
1295,CS Wonen,Roosendaal,5,107
1400,Haagen & Partners,Amsterdam,3,45
1650,ViaDaan,Leiden,4,115
1600,Housing Agency,Amsterdam,2,60
1350,Van Huis Uit Makelaars,Amsterdam,1,37
995,NN Vastgoedmanagement,Den Haag,2,75
1550,Interhouse verhuurmakelaars Amsterdam,Amsterdam,2,54
2750,Riva Rentals,Rotterdam,4,127
1050,BBVastgoedbeheer,Groningen,3,80
1500,Amsterdam Housing,Amsterdam,3,56
1500,Randstad Makelaars,Den Haag,3,57
1350,Randstad Makelaars,Den Haag,3,50
450,Housing Solutions Breda,Breda,1,15
1395,123Wonen Limburg,Maastricht,3,128
650,BVwonen,Tilburg,2,40
1350,Hevesta Bemiddeling,Amsterdam,1,37
1600,Maasstad Woningverhuur,Rotterdam,3,122
2750,Van Huis Uit Makelaars,Amsterdam,4,132
3250,City Housing Amsterdam,Amsterdam,4,120
1350,Altijd Wonen,Utrecht,2,55
745,Gusteau's Real Estate,Den Haag,2,30
1440,Lightcity Housing,Eindhoven,3,104
2495,Langezaal makelaars,Den Haag,5,127
1400,Brick Vastgoed,Eindhoven,3,110
1495,EHR Ede-Wageningen,Veenendaal,5,140
1750,The Rental Agency Amsterdam,Amsterdam,3,75
1250,Dop & Dop Consultancy,Dordrecht,3,100
845,Gusteau's Real Estate,Den Haag,2,40
1800,Hoen Vastgoedbeheer ,Amsterdam,3,68
1745,FRIS Vastgoed Management,Amsterdam,3,70
845,Rent an Apartment,Den Haag,1,48
1800,ViaDaan,Amsterdam,3,85
770,Friened Verhuur,Leeuwarden,3,75
800,Woonzeker Rentals,Den Haag,1,39
675,The Real Estate Company,Den Haag,1,27
950,Havos Vastgoedbelegging bv,Groningen,3,62
950,Uw Partner in Onroerende Zaken,Koog aan de Zaan,2,51
910,Rotsvast Bergen op Zoom,Bergen op Zoom,2,60
975,Housing 4 You,Stein,3,120
626,Sterckwonen,Sittard,1,27
803,Holland2Stay,Helmond,2,42
995,IJssel Wonen,Deventer,3,110
1900,HouseHunting SchipholRegio & Haarlem e.o.,Amstelveen,4,110
1199,WHXL Groningen,Harkstede,5,180
1630,I AM REAL ESTATE,Diemen,4,92
750,Housing Totaal,Eindhoven,1,38
1195,Housing Totaal,Veldhoven,4,120
835,Nido Student,Utrecht,1,20
575,OurCampus Amsterdam Diemen,Diemen,1,27
350,HouseHunting Eindhoven,Eindhoven,2,45
1295,K&P Makelaars,Groningen,2,40
3500,The Hague Real Estate Services,Den Haag,4,235
1850,Van Laar Vastgoed,Soesterberg,6,160
2000,Stam Vastgoed,Hilversum,2,90
700,MIJN HUIS en ik,Maastricht,2,38
1295,Björnd Makelaardij,Delft,2,54
1995,Björnd Makelaardij,Delft,4,140
2350,Amsterdam Wonen,Amsterdam,3,95
1975,Rappange Makelaardij,Amsterdam,4,70
1200,Stadsdaemes onroerend goed ,Utrecht,2,70
1450,Van der Borden Vastgoedprofessionals - Huur & Beheer,Ursem,4,139
1575,Klop Real Estate,Rotterdam,3,80
1650,EHR Breda,Breda,3,110
1395,Budget Housing,Eindhoven,5,95
1400,Great Expatation,Amsterdam,3,70
1395,Riva Rentals,Rotterdam,2,70
1400,Rotterdam Apartments,Rotterdam,4,96
1500,Klok Real Estate,Amsterdam,2,55
1250,HouseHunting Tilburg,Tilburg,7,80
395,The Hague for Rent,Den Haag,1,14
1500,Huisportaal.nl,Amsterdam,3,52
1850,Koops Makelaardij,Overveen,4,100
885,070Wonen,Den Haag,2,30
2150,DSTRCT Amsterdam,Amsterdam,3,91
1270,SCB Vastgoed,Den Haag,4,79
1250,123Wonen Den Haag,Den Haag,4,70
925,Domica Den Bosch,Den Bosch,2,55
1500,Executive Home Rentals  Amsterdam,Amsterdam,3,100
1400,2ndhome4u,Amsterdam,2,32
835,Nido Student,Utrecht,1,20
1168,Q Makelaars,Den Haag,1,59
995,Fryslân Homes,Drachten,3,170
2250,Lakner Property Management,Amsterdam,3,100
1250,Tweelwonen.nl Noordwijk,Noordwijk,3,81
1400,Tweelwonen.nl Noordwijk,Buitenkaag,4,93
1600,Hakkenbroek Housing Company,Amsterdam,2,40
1000,123Wonen Arnhem,Arnhem,2,90
1400,Aham Vastgoed,Amsterdam,2,52
1295,Rotsvast Eindhoven,Geldrop,5,162
1250,123Wonen Groningen,Groningen,3,77
1250,RE/MAX Makelaarsgilde Leiden,Leiden,2,65
1245,Tweelwonen.nl Rotterdam,Rotterdam,2,58
1100,Roomservice,Beverwijk,3,65
1250,The Hague Real Estate Services,Den Haag,3,80
1400,Inter Immo Almere,Almere,5,113
1850,Rent an Apartment,Rotterdam,4,150
1850,Rent an Apartment,Rotterdam,4,150
1900,27 Huis Makelaars,Amsterdam,3,78
1325,A&N Vastgoed,Den Haag,1,72
1095,Rotsvast Middelburg,Goes,3,145
2250,RandstadWonen Haarlem,Haarlem,4,100
1235,GOETH Vastgoed,Eindhoven,2,60
1500,Keijser & Drieman NVM Makelaar Haarlem,Haarlem,2,58
995,Wooncompany Den Haag,Den Haag,2,43
550,Wooncompany Den Haag,Den Haag,1,12
1500,Barnhoorn Vermeer Makelaars,Amsterdam,3,85
1745,Interhouse verhuurmakelaars Haarlem,Haarlem,2,84
1250,Rotsvast Middelburg,Middelburg,2,50
2200,Amsterdam Housing,Amsterdam,3,99
1895,Koops Makelaardij,Haarlem,2,100
1600,Leef! Makelaars,Haarlem,3,77
1550,Mac Housing,Amsterdam,3,78
1475,Hoogveste BV,Amstelveen,1,40
1200,The Real Estate Agency,Amsterdam,2,70
1350,Zeilstra Makelaars,Den Haag,4,108
2250,Zeilstra Makelaars,Den Haag,5,138
865,Havos Vastgoedbelegging bv,Haren Gn,3,72
1500,Consilium BV,Amstelveen,1,120
400,Ad Hoc Utrecht,Zeist,2,70
1375,Aham Vastgoed,Amsterdam,2,50
1295,Rotsvast Eindhoven,Eindhoven,3,107
420,BM Vastgoed,Arnhem,1,17
1650,VERRA Real Estate,Den Haag,3,90
1650,People On The Move Expat Rentals,Amsterdam,2,60
737,De Noordelijke Verhuur Makelaars,Minnertsga,6,90
900,Immovita,Den Haag,3,60
1275,BrinkBorgh Makelaardij,Amsterdam,2,34
750,I AM REAL ESTATE,Amsterdam,1,105
1100,Smart Wonen,Enschede,3,71
2950,AmsterHomes,Amsterdam,3,105
695,The Real Estate Company,Den Haag,1,28
2450,Tweelwonen.nl Noordwijk,Noordwijk,5,145
1250,Domica Eindhoven,Eindhoven,2,60
1495,Stad en Land Makelaars,Rotterdam,3,85
1250,Wobeco Housing Agency,Den Haag,2,55
1025,Sonar appartementen,Den Haag,1,28
1400,Aham Vastgoed,Amsterdam,3,45
1595,Aham Vastgoed,Amsterdam,3,65
1250,Stoit Groep,Eindhoven,3,70
2200,Van der Laarse Makelaardij o.g.,Rijsenhout,3,107
1850,2ndhome4u,Lelystad,5,125
674,Bricks Twente,Almelo,3,60
1195,Inter Immo Almere,Almere,3,62
1395,Q Makelaars,Den Haag,2,72
1325,Compass Housing Amsterdam,Amsterdam,3,68
1125,Stienstra,Goirle,5,141
1100,EHR Rotterdam ,Den Haag,3,78
2500,Expat Rentals Nederland,Den Haag,3,84
1295,Dutch Brickx Real Estate Den Haag e.o.,Alphen aan den Rijn,3,70
2250,HousingNet,Amsterdam,3,115
1500,Homely Rentals,Den Haag,3,54
1395,Expat & Property Management,Zoetermeer,5,137
1150,Expat & Property Management,Den Haag,3,66
1195,Inter Immo Almere,Almere,2,67
1650,V-Amsterdam,Amsterdam,2,73
1175,vb&t Verhuurmakelaars,Den Haag,3,96
814,Van Gerwen Housing,Maastricht,1,35
1025,Stienstra,Brunssum,4,172
1325,Executive Home Rentals  Amsterdam,Amsterdam,2,50
1850,ADDRESS AMSTERDAM,Amsterdam,2,66
1350,CMT Real Estate,Rijswijk,4,92
1295,Expathousing.com (Amsterdam) ,Amsterdam,2,51
2950,Local Living,Amsterdam,4,160
1500,Draijer Makelaardij & Vastgoedbeheer,Amsterdam,3,90
1750,Grand Apartments Amsterdam,Amsterdam,2,80
2025,Rotsvast Eindhoven,Eindhoven,3,120
1250,Mevrouw de Verhuurmakelaar,Den Haag,3,80
1200,Riva Rentals,Schiedam,3,86
995,Maison Makelaars Roermond / Maasgouw Roerdalen / Echt-Susteren,Roermond,3,75
430,VoorkomLeegstand,Brummen,4,75
400,BBVastgoedbeheer,Enschede,1,15
795,De Bloois Vastgoed,Delft,1,23
1475,Stones Housing,Eindhoven,4,100
1095,Housing Solutions,Zuidland,2,65
1375,Graal Makelaardij,Oegstgeest,3,85
575,OurCampus Amsterdam Diemen,Diemen,1,27
1550,Mac Housing,Amsterdam,3,78
1300,HuisHuren030,Utrecht,3,50
625,Domica Eindhoven,Eindhoven,2,60
1750,27 Huis Makelaars,Amsterdam,2,70
1195,Expata,Den Haag,2,70
825,Expata,Den Haag,1,35
650,Housing Totaal,Eindhoven,1,17
2750,Stam Vastgoed,Amsterdam,3,130
2950,Interhouse verhuurmakelaars Hilversum & Almere,Huizen,4,120
2900,La Fontaine Makelaardij,Maastricht,5,210
1395,City Housing Maastricht,Maastricht,5,71
1650,Van Santen Makelaars,Rotterdam,3,100
1150,Van der Borden Vastgoedprofessionals - Huur & Beheer,Alkmaar,2,110
1495,JLG Real Estate,Amsterdam,2,42
2250,JLG Real Estate,Amsterdam,4,120
2200,Von Poll Real Estate - Centrum,Amsterdam,3,100
1350,KK Amsterdam,Amsterdam,3,75
1700,HB Housing ,Amsterdam,3,55
2300,HB Housing ,Amsterdam,3,115
1250,HB Housing ,Amsterdam,2,40
1050,123Wonen Apeldoorn,Eerbeek,5,120
1400,Vastgoed Unie Makelaardij ,Amsterdam,2,50
750,Bastings Vastgoed Beheer,Maastricht,1,25
731,Humij B.V.,Amsterdam,1,16
1425,Interhouse verhuurmakelaars Haarlem,Haarlem,2,56
1485,Interhouse verhuurmakelaars Haarlem,Haarlem,5,110
1250,EasyMakelaars,Leiden,2,70
1795,Tweelwonen.nl Rotterdam,Sliedrecht,6,95
1550,Riva Rentals,Rotterdam,2,59
1700,Michiel Stolker Real Estate,Amsterdam,4,90
1450,Brockhoff Makelaars,Amstelveen,6,120
935,P&D Housing,Tilburg,2,55
1475,Hoogveste BV,Amstelveen,1,40
895,Max Property Rentals,Rotterdam,3,54
1750,Out Amsterdam,Amsterdam,3,70
1250,Onesta Vastgoed,Den Haag,2,65
2450,Wobeco Housing Agency,Den Haag,3,89
558,Heimstaden,Heerlen,3,58
1400,Van Huis Uit Makelaars,Amsterdam,2,48
1490,HouseHunting SchipholRegio & Haarlem e.o.,Amstelveen,3,80
975,HouseHunting Den Bosch,Den Bosch,2,57
1295,Tweelwonen.nl Leiden,Leiden,3,72
1250,Domica Eindhoven,Eindhoven,3,75
1350,Out Amsterdam,Amsterdam,2,55
1375,Loftly,Rotterdam,2,64
,Staffhousing Services B.V.,Pernis Rotterdam,5,100
