"","house_price","rental_agency","city","bedrooms","surface"
"9184",695,"Sonar appartementen","Den Haag",1,20
"9185",1350,"Hevesta Bemiddeling","Amsterdam",1,37
"9186",575,"OurCampus Amsterdam Diemen","Diemen",1,27
"9187",1550,"Rotsvast Hilversum","Hilversum",4,92
"9188",1045,"Census Real Estate","Eindhoven",1,39
"9189",995,"Census Real Estate","Eindhoven",1,45
"9190",1045,"Census Real Estate","Eindhoven",1,48
"9191",1045,"Census Real Estate","Eindhoven",1,37
"9192",1045,"Census Real Estate","Eindhoven",1,50
"9193",1045,"Census Real Estate","Eindhoven",1,46
"9194",1045,"Census Real Estate","Eindhoven",1,46
"9195",945,"Census Real Estate","Eindhoven",1,37
"9196",950,"Brick Vastgoed","Eindhoven",2,40
"9197",900,"Wonen Limburg Accent","Venray",3,100
"9198",950,"Amstel Housing Utrecht","Utrecht",1,27
"9199",1000,"Drenth Vastgoed Beheer","Noordwijk",3,50
"9200",600,"ViaDaan","Rotterdam",1,20
"9201",630,"HouseHunting Eindhoven","Eindhoven",1,20
"9202",1050,"Kempen O.G. Vastgoedbeheer","Eindhoven",1,70
"9203",745,"Expat & Property Management","Den Haag",1,30
"9204",1650,"Van Laar Vastgoed","Amsterdam",3,70
"9205",1695,"LIV Residential","Amsterdam",4,116
"9206",1575,"City Homes","Amsterdam",3,87
"9207",2450,"Makelaarsassociatie B.V.","Den Haag",6,142
"9208",550,"AMfield","Schinveld",4,75
"9209",1250,"Stam Vastgoed","Laren",3,90
"9210",1350,"123Wonen Amsterdam","Amsterdam",2,60
"9211",1395,"Rotterdam Apartments","Rotterdam",3,80
"9212",2250,"De Haagsche Makelaar","Den Haag",5,143
"9213",1600,"Kolpa Makelaars B.V.","Rotterdam",3,84
"9214",2450,"Dutch Housing Centre BV","Amsterdam",3,80
"9215",1900,"Dutch Housing Centre BV","Amsterdam",3,90
"9216",795,"Björnd Makelaardij","Delft",1,35
"9217",1168,"Q Makelaars","Den Haag",1,59
"9218",1395,"Q Makelaars","Den Haag",2,72
"9219",1095,"Björnd Makelaardij","Delft",2,45
"9220",1300,"Covers & Jonker Makelaars BV","Utrecht",3,80
"9221",640,"Duinzigt Wonen B.V.","Den Haag",1,25
"9222",1450,"PSG-Wonen","Leiden",3,64
"9223",1495,"Wooncompany Den Haag","Den Haag",3,75
"9224",1175,"Holland Housing Center","Panningen",2,104
"9225",1350,"Star Housing","Maastricht",2,65
"9226",995,"Rotsvast Middelburg","Oost-Souburg",3,70
"9227",1245,"Rotsvast Hilversum","Hilversum",3,58
"9228",1295,"Housing Totaal","Eindhoven",2,89
"9229",1195,"Housing Totaal","Eindhoven",2,70
"9230",1750,"Holland Housing Center","Eindhoven",4,95
"9231",1225,"Altijd Wonen","Amstelveen",2,40
"9232",950,"Immovita","Voorburg",2,65
"9233",1645,"HouseHunting Eindhoven","Eindhoven",6,104
"9234",4250,"VERRA Real Estate","Den Haag",8,265
"9235",1475,"Rotsvast Middelburg","Middelburg",4,115
"9236",1195,"Rotsvast Eindhoven","Eindhoven",2,75
"9237",2000,"Amstel Housing","Amstelveen",4,110
"9238",1300,"Kempen O.G. Vastgoedbeheer","Eindhoven",4,114
"9239",1095,"Huurinc Housing","Eindhoven",2,70
"9240",1650,"Huurinc Housing","Eindhoven",3,80
"9241",1195,"SMART Housing & Makelaars","Veghel",5,140
"9242",995,"Touw Vastgoed Service","Rotterdam",2,50
"9243",1345,"SMART Housing & Makelaars","Eindhoven",3,90
"9244",1095,"Fransen Vastgoed","Rotterdam",2,65
"9245",995,"HouseHunting Eindhoven","Eindhoven",3,74
"9246",2750,"Listings","Amsterdam",3,91
"9247",1200,"Residence Housing & Relocation","Maastricht",3,80
"9248",1000,"Alcoco.nl","Almere",2,55
"9249",2100,"The Perfect House","Amsterdam",3,86
"9250",1475,"Hoogveste BV","Amstelveen",1,40
"9251",1650,"Hoen Vastgoedbeheer ","Amsterdam",3,60
"9252",1450,"HouseHunting 't Gooi","Hilversum",3,80
"9253",1350,"Budget Housing","Veldhoven",4,90
"9254",1545,"LIV Residential","Amsterdam",4,129
"9255",1700,"The Rental Agency Amsterdam","Amsterdam",3,76
"9256",1000,"Wolters Housing","Den Haag",1,40
"9257",2000,"Amsterdam Housing","Amsterdam",3,79
"9258",1250,"The Hague Real Estate Services","Den Haag",3,69
"9259",1225,"KK Amsterdam","Amsterdam",1,50
"9260",1575,"Valerius Rentals","Amsterdam",3,57
"9261",2400,"Estata Makelaars O.G.","Den Haag",5,142
"9262",2500,"Estata Makelaars O.G.","Den Haag",3,150
"9263",1795,"Tweelwonen.nl Leiden","Leiden",2,68
"9264",1350,"123Wonen Amsterdam","Diemen",3,85
"9265",3250,"VGW Housing","Utrecht",6,200
"9266",3000,"Best Intermediair Vastgoed Makelaardij","Eindhoven",6,232
"9267",995,"070Wonen","Den Haag",1,28
"9268",925,"070Wonen","Den Haag",2,17
"9269",1295,"Wooncompany Den Haag","Den Haag",1,80
"9270",1700,"Property Pool","Amstelveen",3,102
"9271",575,"BenHousing","Rotterdam",1,12
"9272",1395,"GOETH Vastgoed","Eindhoven",3,70
"9273",1395,"J.T.M.D. vastgoed beheer B.V.","Amsterdam",2,50
"9274",1785,"City Housing Amsterdam","Amsterdam",2,40
"9275",1200,"DolFijnWonen","Nijmegen",3,75
"9276",950,"Dop & Dop Consultancy","Schiedam",3,96
"9277",1175,"ViaDaan","Amsterdam",1,45
"9278",1127,"Fransen Vastgoed","Maassluis",4,75
"9279",1400,"Altijd Wonen","Utrecht",3,75
"9280",1095,"Van Santvoort Makelaars Eindhoven","Eindhoven",3,74
"9281",575,"OurCampus Amsterdam Diemen","Diemen",1,27
"9282",955,"P&D Housing","Tilburg",1,55
"9283",1450,"HousingXL.nl","Maastricht",2,50
"9284",495,"HousingXL.nl","Maastricht",1,9
"9285",775,"HousingXL.nl","Reijmerstok",2,50
"9286",350,"Immovita","Den Haag",1,15
"9287",1450,"Rotsvast Eindhoven","Veldhoven",4,100
"9288",1550,"Bianca Combee Housing Service","Amstelveen",3,60
"9289",1300,"HB Housing ","Amsterdam",2,46
"9290",3495,"Hello Housing","Den Haag",4,120
"9291",1500,"RKZ Makelaars","Amsterdam",2,51
"9292",925,"Tweelwonen.nl Rotterdam","Rotterdam",2,40
"9293",1350,"Interhouse verhuurmakelaars Eindhoven","Waalre",3,96
"9294",450,"Sterckwonen","Vaals",1,35
"9295",2495,"123Wonen Alkmaar","Bergen",5,146
"9296",1400,"Interhouse verhuurmakelaars Rotterdam","Rotterdam",3,78
"9297",1550,"Ing. Roelfzema Vastgoedadviseurs BV","Amsterdam",3,90
"9298",1650,"Heeren Makelaars B.V.","Amstelveen",3,79
"9299",825,"Stienstra","Heerlen",3,80
"9300",1060,"Stienstra","Breda",3,103
"9301",1995,"Rotterdam Apartments","Rotterdam",5,150
"9302",1450,"DSTRCT Amsterdam","Amsterdam",2,50
"9303",1600,"Housing Agency","Amsterdam",4,112
"9304",1150,"GOETH Vastgoed","Tilburg",2,56
"9305",1350,"Hakkenbroek Housing Company","Amsterdam",2,60
"9306",2250,"Haagen & Partners","Amsterdam",3,120
"9307",1650,"Zuyd Makelaardij & Vastgoed","Maastricht",10,110
"9308",1375,"Homeland Real Estate","Leiden",3,75
"9309",1800,"ViaDaan","Amsterdam",5,93
"9310",2500,"CS Housing","Amsterdam",3,130
"9311",995,"CS Wonen","Bergen op Zoom",2,53
"9312",400,"Brick Brokers","Hilversum",1,10
"9313",1168,"Q Makelaars","Den Haag",1,59
"9314",935,"P&D Housing","Tilburg",2,55
"9315",520,"Phidec Vastgoed Beheer B.V.","Brunssum",2,36
"9316",1750,"HB&F Rental Services","Rotterdam",3,88
"9317",3973,"Gerro de Boer Makelaardij & Taxaties o.g.","Purmerend",6,290
"9318",1650,"ADDRESS AMSTERDAM","Amsterdam",4,85
"9319",625,"BVwonen","Tilburg",2,21
"9320",1350,"123Wonen het Gooi","Huizen",3,82
"9321",1000,"Lutz Real Estate","Den Haag",2,48
"9322",1500,"123Wonen Alkmaar","Egmond aan Zee",4,101
"9323",1250,"Friendly Housing","Eindhoven",2,70
"9324",1650,"Amsterdam Housing","Amsterdam",3,70
"9325",1400,"Amsterdam Housing","Amstelveen",3,70
"9326",1650,"Hakkenbroek Housing Company","Amsterdam",2,53
"9327",695,"Woonzeker Rentals","Den Haag",1,22
"9328",925,"Wonen Limburg Accent","Venray",3,120
"9329",1650,"Stoit Groep","Eindhoven",3,96
"9330",875,"Wonen Limburg Accent","Roermond",3,110
"9331",950,"Wonen Limburg Accent","Sevenum",2,134
"9332",1950,"Renthouse Vastgoed","Amstelveen",3,101
"9333",495,"Machtan vastgoedbeheer","Rotterdam",1,14
"9334",925,"Verweij Makelaardij","Den Haag",2,63
"9335",1450,"Het Hoofse Huis","Maastricht",2,105
"9336",1850,"Homeland Real Estate","Rijswijk",4,85
"9337",545,"Brick Brokers","Hilversum",1,21
"9338",570,"Brick Brokers","Hilversum",1,23
"9339",1195,"HouseHunting Den Bosch","Den Bosch",3,81
"9340",1300,"Housing ter Veer","Bladel",4,130
"9341",1850,"Vivir Wonen","Zevenbergschen Hoek",5,120
"9342",1800,"Roos Vastgoedmanagement","Amsterdam",3,75
"9343",1200,"Rental Rotterdam","Brielle",2,64
"9344",1495,"Rental Rotterdam","Brielle",3,81
"9345",1325,"Compass Housing Amsterdam","Amsterdam",3,68
"9346",1168,"Q Makelaars","Den Haag",1,59
"9347",1495,"Rental Rotterdam","Brielle",3,93
"9348",1200,"Rental Rotterdam","Rotterdam",1,97
"9349",1350,"Rental Rotterdam","Rotterdam",2,120
"9350",1845,"Kracht Makelaars","Maastricht",4,118
"9351",1200,"Jeco Rental Services","Schiedam",2,60
"9352",1099,"Orangebrick BV","Breda",2,45
"9353",1099,"Orangebrick BV","Breda",2,45
"9354",950,"Nu Woonruimte","Zandvoort",1,25
"9355",850,"Heimstaden","Leiden",2,53
"9356",499,"HouseHunting Rotterdam","Rotterdam",1,17
"9357",299,"HouseHunting Rotterdam","Rotterdam",1,7
"9358",599,"HouseHunting Rotterdam","Rotterdam",1,22
"9359",1675,"The Rental Shop","Rotterdam",3,101
"9360",1250,"123Wonen Breda","Breda",3,76
"9361",1595,"123Wonen Alkmaar","Warmenhuizen",4,90
"9362",1795,"Interhouse verhuurmakelaars Rotterdam","Rotterdam",5,132
"9363",795,"Regent Makelaars","Nijverdal",2,100
"9364",1100,"TIM Vastgoed","Maastricht",4,90
"9365",1750,"Heeren Makelaars B.V.","Amsterdam",3,75
"9366",1300,"Amsterdam Housing","Amsterdam",2,45
"9367",2500,"Amsterdam Housing","Amstelveen",4,131
"9368",980,"Wonen Limburg Accent","Maastricht",3,100
"9369",2450,"Sonar appartementen","Den Haag",3,116
"9370",4420,"Finest Housing BV","Valkenswaard",7,350
"9371",2900,"Finest Housing BV","Kerkrade",7,200
"9372",1200,"Uw Partner in Onroerende Zaken","Zaandam",2,60
"9373",895,"Star Housing","Maastricht",2,98
"9374",999,"Housing Solutions Breda","Breda",2,45
"9375",1595,"BenHousing","Rotterdam",3,103
"9376",1195,"HB Housing ","Brielle",1,50
"9377",1295,"VHPN","Rotterdam",3,80
"9378",1475,"Hoogveste BV","Amstelveen",1,40
"9379",1700,"HB Housing ","Brielle",4,100
"9380",1300,"HB Housing ","Amsterdam",3,85
"9381",1325,"Hoogveste BV","Amstelveen",1,41
"9382",1475,"Hoogveste BV","Amstelveen",1,40
"9383",2200,"Hoogveste BV","Amsterdam",3,130
"9384",1750,"Hoogveste BV","Amsterdam",3,91
"9385",3000,"Hoogveste BV","Amsterdam",3,200
"9386",850,"Collection Apartments","Amsterdam",1,25
"9387",1250,"Collection Apartments","Amsterdam",2,55
"9388",2000,"27 Huis Makelaars","Amsterdam",3,75
"9389",1550,"Wolters Housing","Den Haag",3,98
"9390",1750,"Amsterdam Housing","Amstelveen",3,105
"9391",1450,"A&N Vastgoed","Den Haag",1,78
"9392",950,"Huizenbalie.nl","Valkenburg",3,80
"9393",1650,"VERRA Real Estate","Den Haag",5,122
"9394",1750,"Renthouse Vastgoed","Amstelveen",3,80
"9395",1850,"First Class Housing","Amstelveen",4,85
"9396",1250,"Homeland Real Estate","Den Haag",3,85
"9397",416,"Heimstaden","Kerkrade",1,23
"9398",895,"Mulder en Versteeven Makelaars","Den Helder",3,93
"9399",2650,"Vastgoed Unie Makelaardij ","Amsterdam",3,120
"9400",1650,"Stam Vastgoed","Loosdrecht",1,60
"9401",3500,"Wolters Housing","Den Haag",3,152
"9402",1575,"Björnd Makelaardij","Delft",3,89
"9403",1690,"INTO Real Estate","Warmond",3,80
"9404",1295,"HouseHunting Utrecht","Houten",1,30
"9405",1050,"Your-House","Utrecht",1,28
"9406",1350,"Expat & Property Management","Den Haag",5,100
"9407",2250,"First Class Housing","Amsterdam",3,100
"9408",1650,"Alcoco.nl","Amsterdam",3,75
"9409",1475,"Hoogveste BV","Amstelveen",1,40
"9410",835,"Nido Student","Utrecht",1,20
"9411",850,"Rental Rotterdam","Den Haag",2,43
"9412",1750,"EHR Rotterdam ","Rotterdam",2,62
"9413",450,"Max Suites","Rotterdam",1,12
"9414",1550,"Kettner Makelaardij","Rotterdam",3,120
"9415",1400,"Dekkers de Groot Makelaardij b.v.","Den Haag",3,78
"9416",1400,"Dekkers de Groot Makelaardij b.v.","Den Haag",3,83
"9417",3300,"Vereniging Hendrick de Keyser","Den Haag",5,210
"9418",1350,"Makelaarsassociatie B.V.","Den Haag",4,86
"9419",7000,"Expat & Real Estate B.V.","Den Haag",8,560
"9420",3850,"Stam Vastgoed","Loosdrecht",5,150
"9421",1440,"123Wonen Alkmaar","Uitgeest",4,100
"9422",1550,"Ooms Makelaars Woningen","Rotterdam",3,108
"9423",1250,"27 Huis Makelaars","Amsterdam",2,28
"9424",1050,"Rotterdam Apartments","Rotterdam",1,32
"9425",1700,"Amsterdam Housing","Amstelveen",3,88
"9426",1400,"Oude Delft Makelaardij","Delft",2,80
"9427",1250,"Stoit Groep","Oisterwijk",3,97
"9428",1218,"Nido Student","Utrecht",1,40
"9429",946,"Nido Student","Utrecht",1,30
"9430",848,"Nido Student","Utrecht",1,22
"9431",835,"Nido Student","Utrecht",1,20
"9432",2100,"Home of Orange","Amsterdam",5,90
"9433",2500,"La Fontaine Makelaardij","Maastricht",6,165
"9434",1195,"Rent Estate","Bergen op Zoom",2,85
"9435",1500,"Homecrew","Amsterdam",2,46
"9436",1400,"HPS Rentals","Amstelveen",3,70
"9437",800,"House Rent Leeuwarden","Leeuwarden",1,47
"9438",1550,"Residence Housing & Relocation","Maastricht",4,80
"9439",825,"iResidence","Tilburg",2,52
"9440",1850,"Amstel Vastgoed","Amsterdam",2,75
"9441",985,"OurDomain Amsterdam Diemen","Diemen",2,47
"9442",935,"P&D Housing","Tilburg",2,55
"9443",1950,"Amstel Vastgoed","Amsterdam",2,75
"9444",1950,"Renthouse Vastgoed","Amsterdam",3,100
"9445",3750,"Relocation Advisers B.V.","Amsterdam",3,175
"9446",1500,"Evers Makelaardij & Taxateurs","Amsterdam",3,85
"9447",1800,"Homeland Real Estate","Den Haag",3,110
"9448",220,"Van Der Huizen","Den Haag",1,10
"9449",1195,"Interhouse verhuurmakelaars Rotterdam","Brielle",3,75
"9450",3550,"Interhouse verhuurmakelaars Rotterdam","Rotterdam",3,127
"9451",1500,"City Housing Amsterdam","Amsterdam",3,65
"9452",1650,"Tweelwonen.nl Leiden","Leiden",2,90
"9453",1650,"Amsterdam Housing","Amsterdam",2,60
"9454",1695,"CMT Real Estate","Den Haag",2,79
"9455",975,"JJV Vastgoedbeheer","Rotterdam",2,60
"9456",1375,"Expata","Den Haag",2,60
"9457",1300,"Sonar appartementen","Den Haag",3,65
"9458",1900,"Homeland Real Estate","Den Haag",5,145
"9459",1450,"Rotsvast Middelburg","Middelburg",5,125
"9460",1350,"123Wonen Alkmaar","Koog aan de Zaan",3,98
"9461",2000,"Linger OG","Amsterdam",3,70
"9462",3250,"Hoen Makelaars B.V.","Amsterdam",4,134
"9463",2200,"City Centre Retreat","Amsterdam",2,82
"9464",1375,"Amsterdam Wonen","Amsterdam",2,42
"9465",1995,"Van Laar Vastgoed","Amsterdam",3,75
"9466",1295,"Interhouse verhuurmakelaars Utrecht","Woerden",4,80
"9467",1250,"Voorberg Makelaars","Rotterdam",3,65
"9468",1495,"Rotterdam Apartments","Rotterdam",3,99
"9469",1099,"De Huissleutel","Hilvarenbeek",4,155
"9470",1600,"Keizerskroon makelaars","Amsterdam",2,47
"9471",1200,"Kievit Makelaardij","Waalre",4,120
"9472",1500,"Homeland Real Estate","Rijswijk",4,110
"9473",955,"P&D Housing","Tilburg",1,55
"9474",1350,"Hevesta Bemiddeling","Amsterdam",1,37
"9475",1850,"Rotsvast Amsterdam","Amsterdam",2,67
"9476",370,"Stadhuis Breda","Breda",1,14
"9477",900,"Brick Vastgoed","Eindhoven",2,50
"9478",750,"Mr and Ms Rent","Maastricht",1,40
"9479",2250,"Trijs & Partners","Hardinxveld-Giessendam",3,125
"9480",1178,"Holland2Stay","Haarlem",2,53
"9481",2990,"Vereniging Hendrick de Keyser","Amsterdam",4,154
"9482",1000,"Van Santvoort Makelaars Eersel","Eersel",2,64
"9483",1100,"Van Santvoort Makelaars Eersel","Eersel",2,68
"9484",1825,"Your-House","Utrecht",2,45
"9485",1000,"Wooove B.V.","Rotterdam",2,55
"9486",2500,"The Rental Agency Amsterdam","Amsterdam",3,80
"9487",850,"Rotterdam Rent","Rotterdam",1,20
"9488",2400,"Kimmel & Co. Makelaarskantoor o.g. b.v.","Den Haag",3,100
"9489",2250,"Kolpa Makelaars B.V.","Rotterdam",4,145
"9490",2000,"Amsterdam Housing","Amstelveen",3,112
"9491",1095,"Oude Delft Makelaardij","Delft",2,65
"9492",975,"Estata Makelaars O.G.","Den Haag",2,33
"9493",1250,"Rent Estate","Bergen op Zoom",2,92
"9494",950,"Woonzeker Rentals","Den Haag",1,81
"9495",925,"Expata","Den Haag",2,55
"9496",2850,"Ideaal Housing & Makelaars","Schiedam",6,200
"9497",1175,"HouseHunting Utrecht","Rhenen",1,29
"9498",2995,"Amstel Housing","Amstelveen",6,200
"9499",1950,"De Verhuurmakelaar","Wassenaar",5,147
"9500",775,"Rotsvast Nijmegen","Arnhem",2,47
"9501",1550,"Oei Housing Amsterdam - Expat Apartments","Amsterdam",2,90
"9502",1250,"Dutch Brickx Real Estate Den Haag e.o.","Den Haag",4,70
"9503",1500,"HB Housing ","Amsterdam",2,53
"9504",1800,"Domica Utrecht","Utrecht",4,135
"9505",1168,"Q Makelaars","Den Haag",1,59
"9506",1325,"Compass Housing Amsterdam","Amsterdam",3,68
"9507",1800,"vb&t Verhuurmakelaars","Eindhoven",4,216
"9508",4500,"The Hague Real Estate Services","Den Haag",4,153
"9509",1700,"Makelaarshuis Amsterdam - Zaanstad","Amsterdam",2,50
"9510",2100,"RE/MAX Pro","Amsterdam",4,132
"9511",1095,"Domica Den Bosch","Den Bosch",5,81
"9512",975,"BW Housing","Den Haag",2,60
"9513",1100,"Gooiland Makelaardij Hilversum","Hilversum",2,47
"9514",1400,"Kolpa Makelaars B.V.","Schiedam",3,90
"9515",2300,"Amsterdam Housing","Amstelveen",6,150
"9516",850,"Oude Delft Makelaardij","Delft",2,45
"9517",850,"Rotterdam Apartments","Rotterdam",2,49
"9518",2000,"Expat & Property Management","Den Haag",7,220
"9519",1377,"RNC Wonen","Utrecht",2,60
"9520",2350,"Hakkenbroek Housing Company","Amsterdam",2,80
"9521",1750,"Stoit Groep","Amsterdam",3,81
"9522",1795,"People On The Move Expat Rentals","Amsterdam",3,60
"9523",700,"Sterckwonen","Heerlen",4,58
"9524",340,"Sterckwonen","Sittard",2,17
"9525",1600,"The Rental Agency Amsterdam","Amsterdam",2,64
"9526",1400,"rentalsoncall2.nl","Amsterdam",2,50
"9527",1250,"rentalsoncall2.nl","Vinkeveen",2,65
"9528",1750,"RE/MAX Pro","Badhoevedorp",3,40
"9529",1750,"realestate.nl ","Rotterdam",6,110
"9530",1760,"Find your room","Amsterdam",4,140
"9531",2195,"Jeco Rental Services","Rotterdam",3,90
"9532",950,"Living Today","Leiden",2,42
"9533",2150,"P.H. Kuijper en Zonen Makelaardij en Vastgoedmanagement B.V.","Amsterdam",3,89
"9534",1708,"Wooove B.V.","Amsterdam",3,83
"9535",1350,"Interhouse verhuurmakelaars Hilversum & Almere","Bussum",4,90
"9536",3400,"The Hague Real Estate Services","Den Haag",3,130
"9537",1395,"Q Makelaars","Den Haag",2,72
"9538",1295,"VHPN","Rotterdam",3,80
"9539",1495,"Domica Amsterdam","Amsterdam",2,50
"9540",1399,"Regio56 Makelaars & Huisvesting ","Meijel",4,70
"9541",1950,"Amsterdam Housing","Amsterdam",2,50
"9542",1175,"123Wonen Rotterdam","Rotterdam",4,100
"9543",1375,"Viëtor Beheer","Haarlem",2,62
"9544",2250,"Terra Brick","Den Haag",4,195
"9545",1450,"ViaDaan","Amsterdam",2,45
"9546",1100,"Housing Solutions","Spijkenisse",3,55
"9547",2450,"VERRA Real Estate","Den Haag",5,180
"9548",1550,"Hometoday.nl","Amsterdam",2,65
"9549",1500,"RE/MAX Pro","Amsterdam",2,48
"9550",550,"iRooms and Houses","Rotterdam",1,12
"9551",395,"Brick Brokers","Hilversum",1,16
"9552",1850,"HRS Wonen","Den Bosch",3,100
"9553",1575,"Heimstaden","Amsterdam",3,50
"9554",1395,"MA Residences","Amsterdam",2,58
"9555",1195,"Domica Eindhoven","Veldhoven",3,75
"9556",1650,"Tweelwonen.nl Leiden","Leiden",2,79
"9557",2500,"Interhouse verhuurmakelaars Amsterdam","Halfweg",6,188
"9558",1975,"Parker & Williams Real Estate Services","Amsterdam",2,63
"9559",3000,"Parker & Williams Real Estate Services","Amsterdam",3,161
"9560",975,"123Wonen Rotterdam","Schiedam",2,65
"9561",1150,"NumberXII Exclusive Real Estate","Den Haag",2,62
"9562",1400,"NumberXII Exclusive Real Estate","Den Haag",2,42
"9563",1645,"JM verhuur","Leiden",3,80
"9564",1850,"'t Gooi Estate Rentals","Hilversum",6,145
"9565",1325,"Residence Housing & Relocation","Maastricht",5,59
"9566",1295,"Rotsvast Eindhoven","Eindhoven",3,71
"9567",1325,"Housing Solutions","Hellevoetsluis",3,78
"9568",735,"Rotsvast Middelburg","Sluiskil",4,87
"9569",575,"OurCampus Amsterdam Diemen","Diemen",1,27
"9570",1325,"Compass Housing Amsterdam","Amsterdam",3,68
"9571",1600,"Het Hoofse Huis","Maastricht",3,95
"9572",1150,"HertogWonen","Den Bosch",2,65
"9573",3950,"Dutch Brickx Real Estate Purmerend - Zaandam e.o.","Amsterdam",5,174
"9574",675,"HouseHunting Parkstad","Heerlen",1,65
"9575",645,"Woonhuis O/G","Eemnes",2,36
"9576",1650,"Brick Vastgoed","Eindhoven",6,140
"9577",1950,"Renthouse Vastgoed","Amsterdam",3,88
"9578",995,"P.P. Verhuur & Beheer","Huizen",2,65
"9579",1550,"Wooove B.V.","Duivendrecht",3,93
"9580",2495,"Tweelwonen.nl Noordwijk","Noordwijk",4,118
"9581",1800,"Allround Housing","Amsterdam",2,70
"9582",1300,"Huisportaal.nl","Den Haag",4,90
"9583",1299,"123Wonen Den Haag","Den Haag",3,70
"9584",1750,"Amsterdam Housing","Amsterdam",2,95
"9585",1800,"Dutch Housing Centre BV","Amsterdam",3,70
"9586",1295,"A&N Vastgoed","Den Haag",1,79
"9587",1650,"Find your room","Amsterdam",2,50
"9588",350,"Vizier Makelaardij og","Utrecht",1,7
"9589",1100,"Vizier Makelaardij og","Utrecht",2,41
"9590",1295,"Brick Vastgoed","Nuenen",4,111
"9591",575,"BenHousing","Rotterdam",1,11
"9592",1500,"&Bijleveld Makelaardij","Amsterdam",2,70
"9593",1225,"De Zoete Vastgoed","Den Haag",2,55
"9594",3000,"Makelaarsassociatie B.V.","Den Haag",7,170
"9595",1295,"Forte Makelaars","Amsterdam",2,50
"9596",1450,"Your Home Makelaardij","Amsterdam",3,70
"9597",1950,"Broersma Makelaardij","Amsterdam",2,56
"9598",1800,"Rotterdam Apartments","Rotterdam",2,90
"9599",1725,"De Regenbogen Beheer","Den Haag",3,150
"9600",600,"Rotterdam Rent","Rotterdam",1,25
"9601",575,"OurCampus Amsterdam Diemen","Diemen",1,27
"9602",1395,"Q Makelaars","Den Haag",2,72
"9603",500,"Rotterdam Rent","Rotterdam",2,25
"9604",2750,"A Plus Apartments","Amsterdam",5,102
"9605",1375,"Maasstad Woningverhuur","Rotterdam",3,117
"9606",1375,"Stones Housing","Eindhoven",3,100
"9607",1850,"All In Rentals","Bergschenhoek",1,134
"9608",3000,"123Wonen Breda","Breda",1,68
"9609",1160,"iResidence","Haarlem",2,71
